,id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str,place,retweet_count,favorite_count,user_description,user_created_at,user_time_zone,user_geo_enabled,user_protected,user_listed_count,user_verified,user_statuses_count,user_contributors_enabled,user_profile_image_url,user_profile_background_image_url,user_screen_name,user_favourites_count,user_following,possibly_sensitive,Dominant_Topic,Topic_Perc_Contrib,Keywords
51,1032001009051160579,TakeEmDownRVA,"Additionally, it’s profoundly disingenuous for @NC_Governor &amp; @UNC to use “violence/violent” to describe yesterday’s action. #SilentSam",Tue Aug 21 20:26:28 +0000 2018,2018-08-21 21:26:28,,en,8.6199942154181e+17,TakeEmDownRVA,861999421541810176,1.031913738880856e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/973392034064199680/bjJs4nB6_normal.jpg,981.0,672.0,"Richmond, VA",http://twitter.com/TakeEmDownRVA/statuses/1032001009051160579,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[129,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""NC_Governor"",""name"":""Governor Roy Cooper"",""id"":813792250497028100,""id_str"":""813792250497028102"",""indices"":[47,59]},{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[66,70]}],""urls"":[]}",,1.0,5.0,"Citizens for a more inclusive RVA. Anti-racist, anti-fascist, pro-liberation.",Tue May 09 17:40:52 +0000 2017,,,,10.0,,7774,,http://pbs.twimg.com/profile_images/973392034064199680/bjJs4nB6_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,TakeEmDownRVA,4943.0,,,5.0,0.7700999975204468,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
50,900165524780462080,LibraPoppyGirl,"RT @JTGilgo: Yes, blame the inanimate object for the actions of children. #SilentSam https://t.co/7vXcLa43A5",Wed Aug 23 01:19:20 +0000 2017,2017-08-23 02:19:20,,en,,,343948842,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1033833871593205761/pxYElSkL_normal.png,1117.0,1226.0,Elysium,http://twitter.com/LibraPoppyGirl/statuses/900165524780462080,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[74,84]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JTGilgo"",""name"":""J.T. Gilgo"",""id"":39951157,""id_str"":""39951157"",""indices"":[3,11]}],""urls"":[{""url"":""https://t.co/7vXcLa43A5"",""expanded_url"":""https://twitter.com/dulcia25/status/900161089379475456"",""display_url"":""twitter.com/dulcia25/statu…"",""indices"":[85,108]}]}",,1.0,,Courage is the price that life exacts for granting Peace'. RT/Follow/Like means nothing. #LeaveMeansLeave 🇬🇧,Thu Jul 28 09:50:46 +0000 2011,,True,,6.0,,26877,,http://pbs.twimg.com/profile_images/1033833871593205761/pxYElSkL_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,LibraPoppyGirl,41511.0,,,5.0,0.7630000114440918,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
52,1035314561694552065,carlibrosseau,The anti- #SilentSam dance party has begun. https://t.co/oXbuH4QQG3,Thu Aug 30 23:53:21 +0000 2018,2018-08-31 00:53:21,,en,15042705.0,carlibrosseau,15042705,1.0353135160503624e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/55177231/carli_by_the_fire_normal.jpg,2622.0,2535.0,"Chapel Hill, NC",http://twitter.com/carlibrosseau/statuses/1035314561694552065,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[10,20]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1035314469881167900,""id_str"":""1035314469881167874"",""indices"":[44,67],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1035314469881167874/pu/img/3hXOWr-jOfk7dfxX.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1035314469881167874/pu/img/3hXOWr-jOfk7dfxX.jpg"",""url"":""https://t.co/oXbuH4QQG3"",""display_url"":""pic.twitter.com/oXbuH4QQG3"",""expanded_url"":""https://twitter.com/carlibrosseau/status/1035314561694552065/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":1280,""h"":720,""resize"":""fit""}}}]}",,7.0,32.0,"Investigative reporter at @newsobserver, formerly of @Oregonian, @TucsonStar. @IRE_NICAR member, @UNC alum. Lover of Flora and flora. On Signal: 971-409-5622.",Sun Jun 08 00:00:28 +0000 2008,,True,,157.0,True,8794,,http://pbs.twimg.com/profile_images/55177231/carli_by_the_fire_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,carlibrosseau,3267.0,,,5.0,0.7627999782562256,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
54,1035313144791478272,BrianaReports,Dance party has started #silentsam https://t.co/23b3rkiD7S,Thu Aug 30 23:47:43 +0000 2018,2018-08-31 00:47:43,,en,,,635648899,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1050161835419275265/thljPNsB_normal.jpg,2482.0,1334.0,Winston-Salem,http://twitter.com/BrianaReports/statuses/1035313144791478272,"{""hashtags"":[{""text"":""silentsam"",""indices"":[24,34]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1035313051266953200,""id_str"":""1035313051266953216"",""indices"":[35,58],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1035313051266953216/pu/img/jbCNlEeUw5MyRljo.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1035313051266953216/pu/img/jbCNlEeUw5MyRljo.jpg"",""url"":""https://t.co/23b3rkiD7S"",""display_url"":""pic.twitter.com/23b3rkiD7S"",""expanded_url"":""https://twitter.com/BrianaReports/status/1035313144791478272/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":680,""resize"":""fit""},""medium"":{""w"":720,""h"":720,""resize"":""fit""},""large"":{""w"":720,""h"":720,""resize"":""fit""}}}]}",,,6.0,"Everybody's got a story... including storytellers. 

Thoughts expressed are my own.",Sat Jul 14 20:43:40 +0000 2012,,True,,87.0,,35414,,http://pbs.twimg.com/profile_images/1050161835419275265/thljPNsB_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,BrianaReports,15020.0,,,5.0,0.728600025177002,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
58,1070003464690958336,ProfHolloway,"Federal law trumps state statute on #SilentSam.  Yes, there is absolute precedent for @HampDellinger’s correct claim: “the presence of confederate symbols can evidence a hostile environment in violation of the Civil Rights Act.” https://t.co/96DVStYZtw",Tue Dec 04 17:14:40 +0000 2018,2018-12-04 17:14:40,,en,,,287703379,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1062126775491325953/BV48XUkp_normal.jpg,10840.0,949.0,"Wake Forest, NC",http://twitter.com/ProfHolloway/statuses/1070003464690958336,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[36,46]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HampDellinger"",""name"":""Hampton Dellinger"",""id"":61270060,""id_str"":""61270060"",""indices"":[86,100]}],""urls"":[{""url"":""https://t.co/96DVStYZtw"",""expanded_url"":""https://twitter.com/HampDellinger/status/1069795901902913536"",""display_url"":""twitter.com/HampDellinger/…"",""indices"":[229,252]}]}",,25.0,57.0,Pre-order! #ADeathinHarlem https://t.co/kNvRVeuO0e #Buffalo #HBCU alum @DukeU law&lit emerita Humanist btwn starshine&clay #vilomah #5aDayHotelStay #bioethics,Mon Apr 25 14:31:22 +0000 2011,,True,,258.0,,11820,,http://pbs.twimg.com/profile_images/1062126775491325953/BV48XUkp_normal.jpg,http://abs.twimg.com/images/themes/theme9/bg.gif,ProfHolloway,3679.0,,,5.0,0.7093999981880188,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
57,1032682344438804480,crimethinc,"Accounts from the Fall of #SilentSam https://t.co/ZY05wZcmYB

Narratives describing the toppling the Confederate statue at #UNC Chapel Hill from Maya Little, the Black graduate student who helped catalyze the revolt, &amp; another anonymous anarchist.
#AllOutAugust #UntilTheyAllFall https://t.co/Oejd2SIDQs",Thu Aug 23 17:33:51 +0000 2018,2018-08-23 18:33:51,,en,,,14884161,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/638462808/twit_normal.png,17851.0,,Everywhere,http://twitter.com/crimethinc/statuses/1032682344438804480,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[26,36]},{""text"":""UNC"",""indices"":[123,127]},{""text"":""AllOutAugust"",""indices"":[252,265]},{""text"":""UntilTheyAllFall"",""indices"":[266,283]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/ZY05wZcmYB"",""expanded_url"":""http://cwc.im/FallofSam"",""display_url"":""cwc.im/FallofSam"",""indices"":[37,60]}],""media"":[{""id"":1032682185298505700,""id_str"":""1032682185298505729"",""indices"":[284,307],""media_url"":""http://pbs.twimg.com/media/DlTS-eSXcAEaFsS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DlTS-eSXcAEaFsS.jpg"",""url"":""https://t.co/Oejd2SIDQs"",""display_url"":""pic.twitter.com/Oejd2SIDQs"",""expanded_url"":""https://twitter.com/crimethinc/status/1032682344438804480/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1910,""h"":1000,""resize"":""fit""},""small"":{""w"":680,""h"":356,""resize"":""fit""},""medium"":{""w"":1200,""h"":628,""resize"":""fit""}}}]}",,50.0,64.0,The CrimethInc. Ex-Workers' Collective (CWC) is a decentralized anarchist collective comprised of many cells that act independently in pursuit of a freer world.,Fri May 23 17:27:35 +0000 2008,,True,,319.0,,1748,,http://pbs.twimg.com/profile_images/638462808/twit_normal.png,http://abs.twimg.com/images/themes/theme2/bg.gif,crimethinc,7914.0,,,5.0,0.7074999809265137,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
53,1089544017069703168,ghosto006320,"@aplumptrump @UNC #NC is no longer considered a democracy. #SilentSam shows all the problems of this subversion. BoG are appointed #NCPol partisans micro-managing (racist) campus landscaping. GOP reps won't even speak on their law defending #WhiteSupremacy idols.
https://t.co/zhi05zBmT3",Sun Jan 27 15:21:51 +0000 2019,2019-01-27 15:21:51,,en,8.819457181093601e+17,aplumptrump,1071187610536689665,1.0895319291819907e+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1071199589078835206/AfoSz2RN_normal.jpg,97.0,979.0,"Chapel Hill, NC",http://twitter.com/ghosto006320/statuses/1089544017069703168,"{""hashtags"":[{""text"":""NC"",""indices"":[18,21]},{""text"":""SilentSam"",""indices"":[59,69]},{""text"":""NCPol"",""indices"":[131,137]},{""text"":""WhiteSupremacy"",""indices"":[241,256]}],""symbols"":[],""user_mentions"":[{""screen_name"":""aplumptrump"",""name"":""Plump Trump"",""id"":881945718109360100,""id_str"":""881945718109360128"",""indices"":[0,12]},{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[13,17]}],""urls"":[{""url"":""https://t.co/zhi05zBmT3"",""expanded_url"":""https://www.independent.co.uk/news/world/americas/north-carolina-not-democracy-elections-cuba-iran-venezuela-gop-a7494561.html"",""display_url"":""independent.co.uk/news/world/ame…"",""indices"":[264,287]}]}",,,,Just another McCorkle Place ghost. @UNC BoG members shouldn't block for having different opinion on #silentsam. Esp. on crackpot legal theories.,Fri Dec 07 23:40:02 +0000 2018,,,,,,280,,http://pbs.twimg.com/profile_images/1071199589078835206/AfoSz2RN_normal.jpg,,ghosto006320,242.0,,,5.0,0.7010999917984009,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
55,1085173801451773953,AmyMucha,A welcome sight this morning. @UNC #SilentSam https://t.co/5PSGgpOBYu,Tue Jan 15 13:56:10 +0000 2019,2019-01-15 13:56:10,,en,,,310280931,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1062822565176098817/oWkTXPkA_normal.jpg,1913.0,2042.0,"Chapel Hill, NC",http://twitter.com/AmyMucha/statuses/1085173801451773953,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[35,45]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[30,34]}],""urls"":[],""media"":[{""id"":1085173578209919000,""id_str"":""1085173578209918977"",""indices"":[46,69],""media_url"":""http://pbs.twimg.com/media/Dw9PnrDXgAEja8V.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dw9PnrDXgAEja8V.jpg"",""url"":""https://t.co/5PSGgpOBYu"",""display_url"":""pic.twitter.com/5PSGgpOBYu"",""expanded_url"":""https://twitter.com/AmyMucha/status/1085173801451773953/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}}}]}",,7.0,28.0,"Writer of #MG and #PB, lover of books and tea, mom to kids, cats & dogs. Ravenclaw, INFP/INFJ #SCBWI #WritingCommunity",Fri Jun 03 13:51:34 +0000 2011,,,,22.0,,1094,,http://pbs.twimg.com/profile_images/1062822565176098817/oWkTXPkA_normal.jpg,http://abs.twimg.com/images/themes/theme13/bg.gif,AmyMucha,2071.0,,,5.0,0.6891000270843506,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
56,1086015435055812609,HackingRacism,RT @AmyMucha: A welcome sight this morning. @UNC #SilentSam https://t.co/5PSGgpOBYu,Thu Jan 17 21:40:31 +0000 2019,2019-01-17 21:40:31,,en,,,766298080874487810,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/807345584608780288/5N9WunO9_normal.jpg,705.0,3124.0,#Decolonize,http://twitter.com/HackingRacism/statuses/1086015435055812609,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[49,59]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AmyMucha"",""name"":""Amy Burnham Mucha"",""id"":310280931,""id_str"":""310280931"",""indices"":[3,12]},{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[44,48]}],""urls"":[],""media"":[{""id"":1085173578209919000,""id_str"":""1085173578209918977"",""indices"":[60,83],""media_url"":""http://pbs.twimg.com/media/Dw9PnrDXgAEja8V.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dw9PnrDXgAEja8V.jpg"",""url"":""https://t.co/5PSGgpOBYu"",""display_url"":""pic.twitter.com/5PSGgpOBYu"",""expanded_url"":""https://twitter.com/AmyMucha/status/1085173801451773953/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1536,""resize"":""fit""},""medium"":{""w"":1200,""h"":900,""resize"":""fit""},""small"":{""w"":680,""h"":510,""resize"":""fit""}},""source_status_id"":1085173801451774000,""source_status_id_str"":""1085173801451773953"",""source_user_id"":310280931,""source_user_id_str"":""310280931""}]}",,7.0,,"#RaceIsm is systemic, institutional, structural: “No scientific/bio basis for #race.” -@UN,1950. “Race/ism is evil because its ultimate logic is genocide.”-#MLK",Thu Aug 18 15:37:54 +0000 2016,,True,,11.0,,42975,,http://pbs.twimg.com/profile_images/807345584608780288/5N9WunO9_normal.jpg,,HackingRacism,23200.0,,,5.0,0.6890000104904175,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
59,1033926932914745344,JerankoMaja,"RT @AylingLindsay: Thanks @DTH for acknowledging that Nazis were on our campus today; @UNC has been characterzing them simply as #SilentSam supporters. They often tell reporters they're not racist, but today I heard them chanting, ""you will not replace us."" https://t.co/urNW2MbjBk",Mon Aug 27 03:59:24 +0000 2018,2018-08-27 04:59:24,,en,,,923373175425118208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1061811288081358848/UaGKJFkY_normal.jpg,79.0,230.0,,http://twitter.com/JerankoMaja/statuses/1033926932914745344,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[129,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AylingLindsay"",""name"":""Lindsay Ayling"",""id"":613931023,""id_str"":""613931023"",""indices"":[3,17]},{""screen_name"":""dth"",""name"":""Daniel"",""id"":14883946,""id_str"":""14883946"",""indices"":[26,30]},{""screen_name"":""UNC"",""name"":""UNC-Chapel Hill"",""id"":20683724,""id_str"":""20683724"",""indices"":[86,90]}],""urls"":[]}",,25.0,,Anthropology PHD Student at UNC | she/her,Thu Oct 26 02:18:15 +0000 2017,,,,,,305,,http://pbs.twimg.com/profile_images/1061811288081358848/UaGKJFkY_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,JerankoMaja,699.0,,,5.0,0.6603000164031982,"their_party, confederate_soldier, poor_farm, dems_make, villain_hide, worker_slaveowner, dineshdsouza_typical, their, around, make"
177,1099047590555983872,AkeemElmin,"RT @RaleighReporter: Probably isn't surprising, then, that #SilentSam was a popular part of fraternity yearbook photos at UNC in the 1970s https://t.co/B21q8UpzfW",Fri Feb 22 20:45:39 +0000 2019,2019-02-22 20:45:39,,en,,,159861582,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1074071939063443464/GCPmZZiM_normal.jpg,35.0,26.0,"Eindhoven, The Netherlands",http://twitter.com/AkeemElmin/statuses/1099047590555983872,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[59,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RaleighReporter"",""name"":""Colin Campbell"",""id"":1068691076,""id_str"":""1068691076"",""indices"":[3,19]}],""urls"":[]}",,1608.0,,"“If you are silent about your pain, they’ll kill you and say you enjoyed it.” Zora Neale Hurston",Sat Jun 26 14:31:46 +0000 2010,,True,,1.0,,1044,,http://pbs.twimg.com/profile_images/1074071939063443464/GCPmZZiM_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,AkeemElmin,1640.0,,,4.0,0.9639000296592712,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
1700,1093272663060107264,RaleighReporter,"Probably isn't surprising, then, that #SilentSam was a popular part of fraternity yearbook photos at UNC in the 1970s https://t.co/B21q8UpzfW",Wed Feb 06 22:18:09 +0000 2019,2019-02-06 22:18:09,,en,1068691076.0,RaleighReporter,1068691076,1.0932650041771213e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/472404949658128385/ObST7IJu_normal.jpeg,15226.0,1897.0,"Raleigh, NC",http://twitter.com/RaleighReporter/statuses/1093272663060107264,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[38,48]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1093272535905513500,""id_str"":""1093272535905513473"",""indices"":[118,141],""media_url"":""http://pbs.twimg.com/media/DywVlDlWsAE5q4h.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DywVlDlWsAE5q4h.jpg"",""url"":""https://t.co/B21q8UpzfW"",""display_url"":""pic.twitter.com/B21q8UpzfW"",""expanded_url"":""https://twitter.com/RaleighReporter/status/1093272663060107264/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":557,""h"":680,""resize"":""fit""},""medium"":{""w"":664,""h"":810,""resize"":""fit""},""large"":{""w"":664,""h"":810,""resize"":""fit""}}}]}",,1608.0,3193.0,"Editor of @ncinsider, the state government news service @newsobserver. UNC alum. Charlottesville native.

Follow for all things #ncpol",Mon Jan 07 16:24:29 +0000 2013,,True,,497.0,True,29182,,http://pbs.twimg.com/profile_images/472404949658128385/ObST7IJu_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,RaleighReporter,10243.0,,,4.0,0.9549000263214111,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
29351,1033701738333831168,MarkEEdwards,"RT @APDillon_: Communists responsible for destroying the #Durham Statue and #SilentSam gleefully chant ""John McCain is dead!"" 

#ncpol #JohnMcCain https://t.co/4o6eDea9Bn",Sun Aug 26 13:04:34 +0000 2018,2018-08-26 14:04:34,,en,,,15727422,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/57731890/t1227393720_8959_normal.jpg,1094.0,3079.0,"Nashville, North Carolina",http://twitter.com/MarkEEdwards/statuses/1033701738333831168,"{""hashtags"":[{""text"":""Durham"",""indices"":[57,64]},{""text"":""SilentSam"",""indices"":[76,86]},{""text"":""ncpol"",""indices"":[128,134]}],""symbols"":[],""user_mentions"":[{""screen_name"":""APDillon_"",""name"":""A.P. Dillon 🤨"",""id"":253343991,""id_str"":""253343991"",""indices"":[3,13]}],""urls"":[]}",,107.0,,"Nash Co GOP Chairman; Elder Law Attorney at Fields & Cooper; Wake Forest Univ ('94, JD '97)",Mon Aug 04 20:32:56 +0000 2008,,True,,26.0,,1154,,http://pbs.twimg.com/profile_images/57731890/t1227393720_8959_normal.jpg,http://abs.twimg.com/images/themes/theme3/bg.gif,MarkEEdwards,1336.0,,,4.0,0.7527999877929688,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
45,1031882791057731586,raphaellaN,"RT @TheGoldWaterUS: Germany - Manhunt For Iranian Migrant Who Stabbed German Woman In Düsseldorf
 #Madonna #PostMalone #MAGA #KAG #QAnon #SilentSam 
https://t.co/i5NSptRyUz",Tue Aug 21 12:36:43 +0000 2018,2018-08-21 13:36:43,,en,,,24677438,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/961592966283378688/Cun2F6sN_normal.jpg,3557.0,2537.0,"San Francisco, CA",http://twitter.com/raphaellaN/statuses/1031882791057731586,"{""hashtags"":[{""text"":""Madonna"",""indices"":[98,106]},{""text"":""PostMalone"",""indices"":[107,118]},{""text"":""MAGA"",""indices"":[119,124]},{""text"":""KAG"",""indices"":[125,129]},{""text"":""QAnon"",""indices"":[130,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheGoldWaterUS"",""name"":""The Goldwater"",""id"":774893842780696600,""id_str"":""774893842780696577"",""indices"":[3,18]}],""urls"":[]}",,4.0,,"30+yrs in policy,public program,regulation,legislative development.Advised Ministers on both sides-of political fence,Left is nauseatingly corrupt.Lists=block ❌",Mon Mar 16 11:22:42 +0000 2009,,,,11.0,,240166,,http://pbs.twimg.com/profile_images/961592966283378688/Cun2F6sN_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,raphaellaN,257747.0,,,4.0,0.7498000264167786,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
20615,1038888941414281216,TwumpFaschion,RT @carlibrosseau: An SS thunder bolt tattoo on the neck of one of the #SilentSam supporters has become part of the shouting match. https://t.co/u0NhyiRK6J https://t.co/L2rxZR0nlq,Sun Sep 09 20:36:39 +0000 2018,2018-09-09 21:36:39,,en,,,850427261304135680,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/966887630087503872/YwlqKHhN_normal.jpg,5784.0,5704.0,"West Palm Beach, FL",http://twitter.com/TwumpFaschion/statuses/1038888941414281216,"{""hashtags"":[{""text"":""SilentSam"",""indices"":[71,81]}],""symbols"":[],""user_mentions"":[{""screen_name"":""carlibrosseau"",""name"":""Carli Brosseau"",""id"":15042705,""id_str"":""15042705"",""indices"":[3,17]}],""urls"":[]}",,17.0,,"In America, Russia drives you 🤗 Blocked by Trump, Jr, Eric, Gorka, Stone, Posobiec, Cernovich & Woods, because f*ck them. #Resist",Fri Apr 07 19:17:14 +0000 2017,,,,50.0,,53977,,http://pbs.twimg.com/profile_images/966887630087503872/YwlqKHhN_normal.jpg,,TwumpFaschion,61987.0,,,4.0,0.7434999942779541,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
26610,1035294012872093696,dianne1h,"RT @APDillon_: NSFW VIDEO: UNC Antifa Professor Dwayne Dixon Assaults Big League Editor At Statue Tear-Down 
https://t.co/5W7BhyDoXM #SilentSam #UNCCH #NCpol",Thu Aug 30 22:31:42 +0000 2018,2018-08-30 23:31:42,,en,,,1598576042,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1085254541665198081/_Q3l6Y4J_normal.jpg,15523.0,15668.0,USA,http://twitter.com/dianne1h/statuses/1035294012872093696,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""APDillon_"",""name"":""A.P. Dillon 🤨"",""id"":253343991,""id_str"":""253343991"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/5W7BhyDoXM"",""expanded_url"":""https://bigleaguepolitics.com/video-unc-antifa-professor-assaults-big-league-editor-at-statue-tear-down/"",""display_url"":""bigleaguepolitics.com/video-unc-anti…"",""indices"":[109,132]}]}",,150.0,,"Real Truth, Real History, All Animals, #100%President Trump #Vote Red #Q, #Build the Wall#WWG1WGA, #Drain the Swamp. #MAGA, #KAG, 🇨🇱🇺🇸🇺🇸",Tue Jul 16 14:46:47 +0000 2013,,,,,,160995,,http://pbs.twimg.com/profile_images/1085254541665198081/_Q3l6Y4J_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,dianne1h,156557.0,,,4.0,0.7386000156402588,"rally, riot_gear, every, done, photo, photo_retweeted, nazi, then, crowd_chanting, leading"
